,abs,train_step,solver_step
7,4.269268989562988,22000,7
8,0.8811286091804504,22000,8
9,1.7336490154266357,22000,9
10,1.5258196592330933,22000,10
11,0.9233818054199219,22000,11
0,5.196259498596191,23000,0
1,1.3984503746032715,23000,1
2,0.5271453261375427,23000,2
3,0.18795375525951385,23000,3
4,0.5947465300559998,23000,4
5,2.080418109893799,23000,5
6,0.3188490569591522,23000,6
7,3.8841826915740967,23000,7
8,2.0707569122314453,23000,8
9,4.978402137756348,23000,9
10,5.163171291351318,23000,10
11,4.591582775115967,23000,11
0,6.130767345428467,24000,0
1,2.0624771118164062,24000,1
2,1.047070860862732,24000,2
3,0.5821268558502197,24000,3
4,1.9363908767700195,24000,4
5,2.980849504470825,24000,5
6,2.2612295150756836,24000,6
7,2.8831725120544434,24000,7
8,4.194709300994873,24000,8
9,5.683840274810791,24000,9
10,5.399275302886963,24000,10
11,7.758222579956055,24000,11
0,4.356845855712891,25000,0
1,2.2384259700775146,25000,1
2,2.2615742683410645,25000,2
3,1.0332247018814087,25000,3
4,0.6357772350311279,25000,4
5,0.4169856905937195,25000,5
6,0.7113485932350159,25000,6
7,1.267153024673462,25000,7
8,1.2682164907455444,25000,8
9,1.3697870969772339,25000,9
10,1.222965955734253,25000,10
11,1.4243403673171997,25000,11
0,3.976736307144165,26000,0
1,1.5538347959518433,26000,1
2,1.797825813293457,26000,2
3,0.5712953209877014,26000,3
4,1.0173488855361938,26000,4
5,1.6425666809082031,26000,5
6,2.048957109451294,26000,6
7,4.267922401428223,26000,7
8,2.409065008163452,26000,8
9,3.1308586597442627,26000,9
10,3.91072154045105,26000,10
11,2.1372604370117188,26000,11
0,4.2555251121521,27000,0
1,2.167081594467163,27000,1
2,1.4406827688217163,27000,2
3,0.9084230065345764,27000,3
4,0.7594902515411377,27000,4
5,0.7705686688423157,27000,5
6,1.527779221534729,27000,6
7,3.9810879230499268,27000,7
8,11.8867826461792,27000,8
9,3.267300605773926,27000,9
10,3.6372485160827637,27000,10
11,2.929205894470215,27000,11
0,4.079758644104004,28000,0
1,3.3568875789642334,28000,1
2,2.416463613510132,28000,2
3,3.3455185890197754,28000,3
4,2.280344009399414,28000,4
5,1.7929325103759766,28000,5
6,1.0447134971618652,28000,6
7,7.294602870941162,28000,7
8,3.5445175170898438,28000,8
9,2.500070571899414,28000,9
10,4.529499530792236,28000,10
11,1.604292392730713,28000,11
0,4.217225551605225,29000,0
1,1.564146876335144,29000,1
2,2.0084187984466553,29000,2
3,1.6293411254882812,29000,3
