,abs,train_step,solver_step
8,0.0008550925995223224,56000,8
9,0.0003124136128462851,56000,9
10,0.00011746599193429574,56000,10
11,0.00011746599193429574,56000,11
0,8.333685874938965,57000,0
1,2.908069372177124,57000,1
2,1.0151467323303223,57000,2
3,0.3492704927921295,57000,3
4,0.07855940610170364,57000,4
5,0.021010302007198334,57000,5
6,0.006543928757309914,57000,6
7,0.0020126847084611654,57000,7
8,0.0006755695212632418,57000,8
9,0.0002519419649615884,57000,9
10,8.37517436593771e-05,57000,10
11,8.37517436593771e-05,57000,11
0,8.348979949951172,58000,0
1,2.8613622188568115,58000,1
2,0.9894944429397583,58000,2
3,0.4288301467895508,58000,3
4,0.09081020951271057,58000,4
5,0.024965882301330566,58000,5
6,0.007984093390405178,58000,6
7,0.002493317471817136,58000,7
8,0.0008106801542453468,58000,8
9,0.00026046126731671393,58000,9
10,0.00026046126731671393,58000,10
11,0.00026046126731671393,58000,11
0,8.278804779052734,59000,0
1,2.7886035442352295,59000,1
2,0.9597018957138062,59000,2
3,0.4144325852394104,59000,3
4,0.09189805388450623,59000,4
5,0.02547401562333107,59000,5
6,0.008133809082210064,59000,6
7,0.0029900348745286465,59000,7
8,0.0010423475177958608,59000,8
9,0.00039604821358807385,59000,9
10,0.00014449594891630113,59000,10
11,0.00014266037032939494,59000,11
0,8.276811599731445,60000,0
1,2.774381160736084,60000,1
2,1.0583734512329102,60000,2
3,0.6393629312515259,60000,3
4,0.3037125766277313,60000,4
5,0.15685079991817474,60000,5
6,0.08653780072927475,60000,6
7,0.03809020668268204,60000,7
8,0.02126557007431984,60000,8
9,0.011550354771316051,60000,9
10,0.005876764189451933,60000,10
11,0.0024482784792780876,60000,11
0,8.318472862243652,61000,0
1,2.907456874847412,61000,1
2,1.019547939300537,61000,2
3,0.377665251493454,61000,3
4,0.0856148898601532,61000,4
5,0.02377389743924141,61000,5
6,0.007238381076604128,61000,6
7,0.0022730682976543903,61000,7
8,0.0007609113235957921,61000,8
9,0.0002699316537473351,61000,9
10,9.738365770317614e-05,61000,10
11,9.738365770317614e-05,61000,11
0,8.283061981201172,62000,0
1,2.75105619430542,62000,1
2,0.9643537402153015,62000,2
3,0.35281261801719666,62000,3
4,0.08290685713291168,62000,4
5,0.023088792338967323,62000,5
6,0.007232090458273888,62000,6
7,0.002295153448358178,62000,7
8,0.0007174087222665548,62000,8
9,0.00022036243171896785,62000,9
10,0.00022036243171896785,62000,10
11,0.00022036243171896785,62000,11
0,8.149806022644043,63000,0
1,2.6584181785583496,63000,1
2,0.9870807528495789,63000,2
3,0.3629896938800812,63000,3
4,0.08337245881557465,63000,4
5,0.024398883804678917,63000,5
6,0.007648536469787359,63000,6
7,0.002352328971028328,63000,7
8,0.0007283015875145793,63000,8
9,0.00023330043768510222,63000,9
10,7.830976392142475e-05,63000,10
11,7.830976392142475e-05,63000,11
0,8.185097694396973,64000,0
1,2.5613925457000732,64000,1
2,0.8578071594238281,64000,2
3,0.3021720051765442,64000,3
4,0.07619743049144745,64000,4
5,0.020323796197772026,64000,5
6,0.00603114627301693,64000,6
7,0.0018865920137614012,64000,7
8,0.0005985622992739081,64000,8
9,0.00020282002515159547,64000,9
10,0.00020282002515159547,64000,10
11,0.00020282002515159547,64000,11
0,8.449908256530762,65000,0
1,2.849048137664795,65000,1
2,1.0258466005325317,65000,2
3,0.3168197274208069,65000,3
4,0.07871789485216141,65000,4
5,0.020510509610176086,65000,5
6,0.006208524107933044,65000,6
7,0.0019545466639101505,65000,7
8,0.0006819346453994513,65000,8
9,0.00035051279701292515,65000,9
10,0.0003623327356763184,65000,10
11,7.01865428709425e-05,65000,11
0,8.31641674041748,66000,0
1,2.7830047607421875,66000,1
2,0.9021568298339844,66000,2
3,0.34437280893325806,66000,3
4,0.08799025416374207,66000,4
5,0.021639255806803703,66000,5
6,0.007510219234973192,66000,6
7,0.002393547911196947,66000,7
8,0.0007784308400005102,66000,8
9,0.00029034470207989216,66000,9
10,0.00010453211143612862,66000,10
11,0.00010453211143612862,66000,11
0,8.437089920043945,67000,0
1,2.9652910232543945,67000,1
2,1.0286550521850586,67000,2
3,0.4044864773750305,67000,3
4,0.0937681794166565,67000,4
5,0.0254648607224226,67000,5
6,0.008299517445266247,67000,6
7,0.002513150917366147,67000,7
8,0.0008408167632296681,67000,8
9,0.0002849351440090686,67000,9
10,9.10592352738604e-05,67000,10
11,9.10592352738604e-05,67000,11
0,8.169816017150879,68000,0
1,2.8605802059173584,68000,1
2,1.0207256078720093,68000,2
3,0.5064134001731873,68000,3
4,0.2989252805709839,68000,4
5,0.12152079492807388,68000,5
6,0.053444456309080124,68000,6
7,0.02872702106833458,68000,7
8,0.019027598202228546,68000,8
9,0.00925545021891594,68000,9
10,0.006308887153863907,68000,10
11,0.0035796002484858036,68000,11
0,8.333422660827637,69000,0
1,2.8926191329956055,69000,1
2,1.0008448362350464,69000,2
3,0.32479968667030334,69000,3
4,0.07675299048423767,69000,4
5,0.02068130299448967,69000,5
6,0.006577504798769951,69000,6
7,0.0019579953514039516,69000,7
8,0.0006715179770253599,69000,8
9,0.0002078882826026529,69000,9
10,0.0002078882826026529,69000,10
11,0.0002078882826026529,69000,11
0,8.179265022277832,70000,0
1,2.706679582595825,70000,1
2,0.9846757650375366,70000,2
3,0.5503186583518982,70000,3
4,0.140253484249115,70000,4
5,0.039263904094696045,70000,5
6,0.01700941100716591,70000,6
7,0.0056612989865243435,70000,7
8,0.002254125429317355,70000,8
9,0.000768521917052567,70000,9
10,0.00030839620740152895,70000,10
11,0.00013551920710597187,70000,11
0,8.211769104003906,71000,0
1,2.81986665725708,71000,1
2,0.9322918653488159,71000,2
3,0.32260388135910034,71000,3
4,0.07946187257766724,71000,4
5,0.01972280628979206,71000,5
